DateTime,AddedIPs,RemovedIPs
1507610102,1,0
1507612551,19,3
1507614642,256,256
1507616129,19,11
1507619776,8,8
1507621862,256,256
1507623380,5,4
1507627202,7,22
1507631047,9,16
1507634188,17,9
1507637796,8,5
1507640102,1280,1280
1507641395,14,10
1507644940,14,4
1507645821,257,256
1507648602,8,5
1507650902,0,1
1507652164,1,0
1507652402,4,2
1507654085,2,0
1507654818,0,17408
1507656009,2,14
1507656902,0,2
1507657202,2,0
1507659377,5,14
1507663202,12,4
1507664884,1,0
1507666804,7,1
1507668002,256,256
1507670145,7,5
1507673767,4,20
1507674903,256,256
1507677387,14,12
1507677902,2,0
1507679108,256,256
1507681003,20,6
1507681837,256,256
1507683040,256,256
1507684560,6,4
1507685433,256,256
1507688403,8,9
1507692004,7,27
1507695374,12,10
1507698972,8,9
1507700402,256,256
1507702591,12,12
1507704673,256,256
1507705447,1,0
1507706217,10,2
1507710002,17,5
1507713127,1,0
1507713380,6,4
1507717202,2,11
1507720805,8,19
1507724208,8,36
1507727824,14,5
1507731602,5,7
1507735030,12,13
1507738802,10,13
1507740819,1536,1536
1507740902,2048,294912
1507742198,6,7
1507743018,256,256
1507745832,6,10
1507747689,1,1
1507749604,12,9
1507750502,257,257
1507752981,7,14
1507754103,256,256
1507756607,9,5
1507757702,256,256
1507758695,256,256
1507760189,30,4
1507761303,256,256
1507763784,3,20
1507767125,0,2
1507767436,40,11
1507771203,5,9
1507774807,10,12
1507778204,9,16
1507780565,255,256
1507781750,26,16
1507785394,18,12
1507788249,1,0
1507788993,10,7
1507792606,7,9
1507796225,13,9
1507797303,0,2
1507799839,6,10
1507801685,1,0
1507803604,9,11
1507807445,4,5
1507810803,10,8
1507811702,256,256
1507814213,12,4
1507816502,2304,2559
1507817805,6,6
1507818620,768,768
1507821416,8,1
1507825502,2,11
1507825824,512,512
1507827303,0,41472
1507828627,2,12
1507830965,256,256
1507832402,9,40
1507835804,14,11
1507839402,19,8
1507840807,256,256
1507842994,18,5
1507844103,256,256
1507846588,11,7
1507847435,256,256
1507850405,8,20
1507854486,51,5
1507857423,7,6
1507858503,0,1
1507858802,1,0
1507860996,5,8
1507864632,5,38
1507866302,0,2
1507866902,2,0
1507868209,2,18
1507871766,1,0
1507871822,7,6
1507875607,7,16
1507879447,3,9
1507882624,10,13
1507884764,0,2
1507885212,2,0
1507886222,14,9
1507888275,2,0
1507889046,2,0
1507889833,30,3
1507893602,5,10
1507897202,11,14
1507900636,12,9
1507904405,15,25
1507907825,10,19
1507912564,3,7
1507913702,1792,34816
1507915017,8,21
1507918634,17,15
1507919701,256,256
1507922405,10,5
1507925102,256,256
1507925839,21,5
1507926626,256,256
1507929411,4,10
1507933202,8,5
1507936578,6,7
1507939686,0,2
1507940219,29,12
1507941035,256,0
1507943780,13,4
1507947902,9,13
1507948802,0,2
1507949768,2,0
1507951035,9,29
1507953849,0,256
1507954802,11,16
1507956003,1,1
1507957225,0,2
1507957929,2,0
1507958702,33,5
1507959849,257,0
1507960282,256,256
1507962006,17,3
1507963202,1,0
1507965848,5,7
1507967764,1,0
1507969033,4,10
1507972802,7,11
1507976402,5,12
1507980002,7,18
1507983617,17,11
1507987445,10,15
1507990598,28,4
1507992660,1792,2304
1507994226,9,8
1507996320,256,256
1507997804,6,7
1507999202,256,256
1508000103,11264,20480
1508001602,6,5
1508002806,256,256
1508003466,256,256
1508005018,7,31
1508006102,256,256
1508008808,26,15
1508012647,11,9
1508013302,256,256
1508015799,13,3
1508019602,4,15
1508021477,256,256
1508022970,13,9
1508024705,0,2
1508025002,2,0
1508025426,256,256
1508026089,0,5
1508026631,24,11
1508030187,12,6
1508033787,7,7
1508034632,256,256
1508037604,4,26
1508041445,7,8
1508044590,13,22
1508048162,5,43
1508052002,24,14
1508055302,2,0
1508055437,14,5
1508058993,15,14
1508059809,0,2
1508060102,2,0
1508062586,13,5
1508066405,16,14
1508070257,12,10
1508073602,5,8
1508077010,9,11
1508080802,11,15
1508084170,2048,1792
1508084402,13,16
1508085303,512,512
1508086303,256,256
1508086503,3072,1024
1508088014,10,19
1508091307,0,4
1508091370,9,12
1508094997,16,11
1508098801,19,14
1508099703,256,256
1508102186,13,5
1508105812,9,17
1508106627,256,256
1508109379,26,3
1508112302,0,3
1508113202,41,5
1508113830,256,256
1508116805,4,3
1508118002,0,2
1508118302,2,0
1508120644,3,5
1508122565,256,256
1508123784,2,25
1508127601,4,15
1508130982,3,6
1508134617,13,5
1508135436,256,256
1508138212,9,18
1508142002,9,15
1508145605,20,4
1508146233,2,0
1508147703,0,1
1508149451,3,24
1508152611,11,13
1508155214,1,0
1508156402,11,4
1508158284,1280,1280
1508159787,7,27
1508161202,1,1
1508163397,16,17
1508164806,1,0
1508166981,6,8
1508170603,8,11
1508173205,1024,6400
1508174404,11,10
1508177815,10,16
1508180165,256,256
1508181390,10,8
1508185011,7,21
1508185928,256,256
1508188565,10,17
1508192402,17,12
1508193303,256,0
1508194802,256,256
1508196002,19,10
1508196634,256,256
1508198455,0,4
1508199611,44,12
1508203691,15,11
1508206558,28,6
1508210216,13,31
1508214002,13,3
1508217425,7,2
1508220966,1,0
1508220969,4,21
1508224597,10,4
1508227683,0,1059
1508229611,1063,38
1508231527,0,2
1508231783,21,11
1508232642,256,256
1508235602,7,17
